gene	chromosome	position_start	position_end	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status
intron_2_27858571_27890257	2	27858571	27890257	0.239999981104836	2	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	2	6.12164181842999e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	0	1	0
intron_2_69904425_69904512	2	69904425	69904512	0.239999981104836	1	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_2_86080978_86081601	2	86080978	86081601	0.239999981104836	3	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	3	2.80455655589111e-17	3	-1.17498683929443	1.17498683929443	0.391662279764811	1.35675793592182	1	0
intron_2_169808553_169808860	2	169808553	169808860	0.239999981104836	1	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Kidney_Cortex	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_2_169812524_169815477	2	169812524	169815477	0.239999981104836	5	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Pancreas	5	5.73402237274672e-33	5	1.17498683929443	1.17498683929443	1.17498683929443	1.11022302462516e-16	1	0
intron_2_187503770_187520542	2	187503770	187520542	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_2_219279975_219280578	2	219279975	219280578	0.239999981104836	4	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Esophagus_Mucosa	4	6.31921791149205e-17	4	1.17498683929443	1.17498683929443	1.17498683929443	1.28197512425571e-16	1	0
intron_3_31596863_31600360	3	31596863	31600360	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_3_50174350_50176768	3	50174350	50176768	0.239999981104836	3	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Esophagus_Mucosa	3	4.79507837772346e-17	3	-1.17498683929443	-1.17498683929443	-1.17498683929443	1.57009245868378e-16	1	0
intron_3_51671288_51674271	3	51671288	51674271	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_3_51671288_51672210	3	51671288	51672210	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_3_100808235_100846372	3	100808235	100846372	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_3_101403047_101417593	3	101403047	101417593	0.239999981104836	1	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_3_128153823_128246836	3	128153823	128246836	0.239999981104836	2	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	2	6.12164181842999e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	0	1	0
intron_3_160412084_160412326	3	160412084	160412326	0.239999981104836	3	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Skin_Sun_Exposed_Lower_leg	3	1.41301364910212e-16	3	-1.17498683929443	-1.17498683929443	-1.17498683929443	1.57009245868378e-16	1	0
intron_3_184135580_184136612	3	184135580	184136612	0.239999981104836	4	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	4	1.89959692369023e-17	4	-1.17498683929443	1.17498683929443	-0.587493419647217	1.17498683929443	1	0
intron_5_14399070_14400963	5	14399070	14400963	0.239999981104836	3	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	3	6.08744469241178e-17	3	1.17498683929443	1.17498683929443	1.17498683929443	1.57009245868378e-16	1	0
intron_5_132389021_132390690	5	132389021	132390690	0.239999981104836	4	1	0.239999981104839	Pancreas	0.239999981104839	Esophagus_Mucosa	4	1.26408034172812e-32	4	-1.17498683929443	-1.17498683929443	-1.17498683929443	2.22044604925031e-16	1	0
intron_5_141630125_141636548	5	141630125	141636548	0.239999981104836	5	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Kidney_Cortex	5	2.37318984622844e-33	5	1.17498683929443	1.17498683929443	1.17498683929443	1.11022302462516e-16	1	0
intron_5_178222492_178222852	5	178222492	178222852	0.239999981104836	3	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Skin_Sun_Exposed_Lower_leg	3	1.91686905152886e-33	3	1.17498683929443	1.17498683929443	1.17498683929443	1.57009245868378e-16	1	0
intron_7_73683901_73686636	7	73683901	73686636	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_7_73737360_73737562	7	73737360	73737562	0.239999981104836	5	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Esophagus_Mucosa	5	5.37089420304825e-33	5	1.17498683929443	1.17498683929443	1.17498683929443	1.92296268638356e-16	1	0
intron_7_157381986_157382246	7	157381986	157382246	0.239999981104836	5	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Esophagus_Mucosa	5	1.28273063912262e-51	5	1.17498683929443	1.17498683929443	1.17498683929443	1.11022302462516e-16	1	0
intron_8_219417_232129	8	219417	232129	0.239999981104836	2	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	2	6.12164181842999e-17	2	-1.17498683929443	-1.17498683929443	-1.17498683929443	0	1	0
intron_8_25410202_25411194	8	25410202	25411194	0.239999981104836	4	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Pancreas	4	4.01370360524614e-17	4	-1.17498683929443	-1.17498683929443	-1.17498683929443	1.28197512425571e-16	1	0
intron_8_93709875_93718675	8	93709875	93718675	0.239999981104836	4	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Pancreas	4	1.48783920730625e-33	4	1.17498683929443	1.17498683929443	1.17498683929443	1.28197512425571e-16	1	0
intron_9_128627498_128627925	9	128627498	128627925	0.239999981104836	2	1	0.239999981104839	Pancreas	0.239999981104839	Esophagus_Mucosa	2	2.8605059899596e-16	2	-1.17498683929443	-1.17498683929443	-1.17498683929443	2.22044604925031e-16	1	0
intron_9_136337072_136337441	9	136337072	136337441	0.239999981104836	2	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	2	6.12164181842999e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	0	1	0
intron_11_1290409_1309466	11	1290409	1309466	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_11_65616464_65616824	11	65616464	65616824	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_11_67301823_67302129	11	67301823	67302129	0.239999981104836	3	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	3	4.79507837772346e-17	3	-1.17498683929443	1.17498683929443	0.391662279764811	1.35675793592182	1	0
intron_11_77698693_77700730	11	77698693	77700730	0.239999981104836	3	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	3	1.3754296980068e-16	3	1.17498683929443	1.17498683929443	1.17498683929443	0	1	0
intron_12_18089385_18090089	12	18089385	18090089	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_12_45922194_45922463	12	45922194	45922463	0.239999981104836	5	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	5	4.80595412204605e-17	5	-1.17498683929443	1.17498683929443	0.234997367858887	1.28713359330652	1	0
intron_12_56774165_56781974	12	56774165	56781974	0.239999981104836	2	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Sun_Exposed_Lower_leg	2	6.12164181842999e-17	2	-1.17498683929443	-1.17498683929443	-1.17498683929443	2.22044604925031e-16	1	0
intron_13_19660269_19661698	13	19660269	19661698	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_13_113185560_113190872	13	113185560	113190872	0.239999981104836	5	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	5	2.44310865032586e-17	5	-1.17498683929443	1.17498683929443	-0.70499210357666	1.05094017813199	1	0
intron_14_24266889_24267660	14	24266889	24267660	0.239999981104836	1	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Kidney_Cortex	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_14_61037141_61037625	14	61037141	61037625	0.239999981104836	5	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Pancreas	5	8.54876947950805e-17	5	-1.17498683929443	1.17498683929443	-0.234997367858887	1.28713359330652	1	0
intron_15_90912279_90912542	15	90912279	90912542	0.239999981104836	2	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Kidney_Cortex	2	3.35470445140523e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	2.22044604925031e-16	1	0
intron_15_100572065_100573651	15	100572065	100573651	0.239999981104836	5	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Esophagus_Mucosa	5	2.29158948886812e-17	5	1.17498683929443	1.17498683929443	1.17498683929443	1.57009245868378e-16	1	0
intron_16_1210493_1210583	16	1210493	1210583	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_16_1505601_1506238	16	1505601	1506238	0.239999981104836	3	1	0.239999981104839	Pancreas	0.239999981104839	Pancreas	3	1.10580110742107e-16	3	-1.17498683929443	-1.17498683929443	-1.17498683929443	0	1	0
intron_16_15110558_15110722	16	15110558	15110722	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_1_11982114_11989165	1	11982114	11989165	0.239999981104836	2	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	2	2.8605059899596e-16	2	1.17498683929443	1.17498683929443	1.17498683929443	0	1	0
intron_1_43426151_43426438	1	43426151	43426438	0.239999981104836	2	1	0.239999981104839	Pancreas	0.239999981104839	Skin_Sun_Exposed_Lower_leg	2	3.35470445140523e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	2.22044604925031e-16	1	0
intron_1_43426151_43426368	1	43426151	43426368	0.239999981104836	2	1	0.239999981104839	Pancreas	0.239999981104839	Skin_Sun_Exposed_Lower_leg	2	3.35470445140523e-17	2	-1.17498683929443	-1.17498683929443	-1.17498683929443	2.22044604925031e-16	1	0
intron_1_193101204_193105264	1	193101204	193105264	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_18_58979155_58981470	18	58979155	58981470	0.239999981104836	2	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Skin_Sun_Exposed_Lower_leg	2	3.35470445140523e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	2.22044604925031e-16	1	0
intron_20_417342_417526	20	417342	417526	0.239999981104836	4	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Esophagus_Mucosa	4	1.20354973292608e-16	4	1.17498683929443	1.17498683929443	1.17498683929443	1.81298660734736e-16	1	0
intron_20_49018998_49023051	20	49018998	49023051	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_1_5864517_5866373	1	5864517	5866373	0.239999981104836	1	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_1_204228228_204228728	1	204228228	204228728	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_4_10088373_10088664	4	10088373	10088664	0.239999981104836	2	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Kidney_Cortex	2	6.12164181842999e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	0	1	0
intron_19_2223486_2225388	19	2223486	2225388	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_20_51694102_51696093	20	51694102	51696093	0.239999981104836	1	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_6_43428139_43432142	6	43428139	43432142	0.239999981104836	1	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Kidney_Cortex	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_7_44977071_44978867	7	44977071	44978867	0.239999981104836	1	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_8_6431586_6436048	8	6431586	6436048	0.239999981104836	2	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Esophagus_Mucosa	2	3.35470445140523e-17	2	-1.17498683929443	-1.17498683929443	-1.17498683929443	2.22044604925031e-16	1	0
intron_9_87643468_87645895	9	87643468	87645895	0.239999981104836	1	1	0.239999981104839	Pancreas	0.239999981104839	Pancreas	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_9_92619565_92634386	9	92619565	92634386	0.239999981104836	5	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Kidney_Cortex	5	1.73711377521608e-33	5	-1.17498683929443	1.17498683929443	-0.234997367858887	1.28713359330652	1	0
intron_11_64232614_64232704	11	64232614	64232704	0.239999981104836	2	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	2	2.8605059899596e-16	2	-1.17498683929443	-1.17498683929443	-1.17498683929443	0	1	0
intron_11_124758527_124762085	11	124758527	124762085	0.239999981104836	2	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	2	3.35470445140523e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	2.22044604925031e-16	1	0
intron_17_30116863_30172542	17	30116863	30172542	0.239999981104836	2	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Skin_Sun_Exposed_Lower_leg	2	3.35470445140523e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	2.22044604925031e-16	1	0
intron_2_216660786_216661858	2	216660786	216661858	0.239999981104836	2	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	2	3.35470445140523e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	2.22044604925031e-16	1	0
intron_10_77812057_77812215	10	77812057	77812215	0.239999981104836	1	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_11_66515933_66519621	11	66515933	66519621	0.239999981104836	1	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Kidney_Cortex	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_12_10373137_10374035	12	10373137	10374035	0.239999981104836	4	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Esophagus_Mucosa	4	1.26408034172812e-32	4	-1.17498683929443	-1.17498683929443	-1.17498683929443	1.28197512425571e-16	1	0
intron_17_68370524_68385064	17	68370524	68385064	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_19_9993433_9993619	19	9993433	9993619	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_15_41342454_41349098	15	41342454	41349098	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_2_28914208_28917893	2	28914208	28917893	0.239999981104836	1	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_2_36442735_36464534	2	36442735	36464534	0.239999981104836	5	1	0.239999981104839	Pancreas	0.239999981104839	Esophagus_Mucosa	5	4.60513167943626e-50	5	-1.17498683929443	-1.17498683929443	-1.17498683929443	1.57009245868378e-16	1	0
intron_2_190670459_190673101	2	190670459	190673101	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_4_13381594_13425110	4	13381594	13425110	0.239999981104836	2	1	0.239999981104839	Kidney_Cortex	0.239999981104839	Skin_Sun_Exposed_Lower_leg	2	3.35470445140523e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	2.22044604925031e-16	1	0
intron_5_141634953_141636548	5	141634953	141636548	0.239999981104836	2	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Pancreas	2	3.35470445140523e-17	2	1.17498683929443	1.17498683929443	1.17498683929443	2.22044604925031e-16	1	0
intron_7_4985075_4989063	7	4985075	4989063	0.239999981104836	3	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Kidney_Cortex	3	4.79507837772346e-17	3	1.17498683929443	1.17498683929443	1.17498683929443	2.22044604925031e-16	1	0
intron_18_36805502_36807847	18	36805502	36807847	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_19_8319394_8320857	19	8319394	8320857	0.239999981104836	3	1	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.239999981104839	Pancreas	3	4.79507837772346e-17	3	-1.17498683929443	-1.17498683929443	-1.17498683929443	1.57009245868378e-16	1	0
intron_3_161221331_161221994	3	161221331	161221994	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_8_73582830_73595166	8	73582830	73595166	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_10_87743641_87745002	10	87743641	87745002	0.239999981104836	1	1	0.239999981104839	Skin_Sun_Exposed_Lower_leg	0.239999981104839	Skin_Sun_Exposed_Lower_leg	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
intron_20_62546858_62547548	20	62546858	62547548	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_3_119365418_119368372	3	119365418	119368372	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	1.17498683929443	1.17498683929443	1.17498683929443	NA	1	0
intron_10_86666848_86668669	10	86666848	86668669	0.239999981104836	1	1	0.239999981104839	Esophagus_Mucosa	0.239999981104839	Esophagus_Mucosa	1	1	1	-1.17498683929443	-1.17498683929443	-1.17498683929443	NA	1	0
