gene	gene_name	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status	GeneID	chromosome	map_location	start_position	end_position
ENSG00000253598.1	SLC10A5	0.275029381568554	5	3	0.429999993801473	Kidney_Cortex	0.68567352909358	Skin_Sun_Exposed_Lower_leg	4.08716527535104	0.00527498452340347	0.337419682756584	-0.789191663265228	0.533497751633646	0.0148492269482337	0.651148560220982	3	0	347051	8	8q21.13	81693630	81695057
ENSG00000129968.15	ABHD17A	0.275154149508878	4	3	0.510000010717303	Esophagus_Mucosa	0.779999989655696	Kidney_Cortex	2.84758056641862	6.85587692749658e-17	0.13257545730954	-0.658837676048279	-0.279319047927856	-0.530627270938698	0.178939261070673	3	0	81926	19	19p13.3	1876809	1885518
ENSG00000151131.10	C12orf45	0.275166854068584	5	4	0.0277628807022198	Skin_Sun_Exposed_Lower_leg	0.190000017124934	Pancreas	3.46600796894738	3.64107421420075e-17	0.131214027234458	1.31057906150818	2.2006207878206	1.76346398947848	0.362641546505478	4	0	NA	NA	NA	NA	NA
ENSG00000152969.17	JAKMIP1	0.275422845107415	4	3	0.13000000626664	Skin_Sun_Exposed_Lower_leg	0.680000000640971	Skin_Not_Sun_Exposed_Suprapubic	2.06858891058834	4.99043566961202e-17	0.938430554357878	-1.51410186290741	0.412463128566742	-0.952342368997416	0.913063156187697	3	0	152789	4	4p16.1	6024924	6200554
ENSG00000066027.11	PPP2R5A	0.27543297584204	4	4	0.269136686005022	Skin_Not_Sun_Exposed_Suprapubic	0.884846709656253	Skin_Sun_Exposed_Lower_leg	2.20196427032169	0.129054991625843	0.129054991625843	-1.105052857857	0.841621220111847	-0.339614516770887	0.892929316582642	4	0	5525	1	1q32.3	212285409	212361852
ENSG00000138738.10	PRDM5	0.275488768534542	3	3	0.114577233170145	Skin_Not_Sun_Exposed_Suprapubic	0.856684965672727	Esophagus_Mucosa	1.80647277210635	0.368862428022303	0.368862428022303	0.180595656197542	1.57794940711988	0.803336236198771	0.710948900560876	3	0	11107	4	4q27	120684905	120922848
ENSG00000162040.6	HS3ST6	0.27551655999664	4	4	0.0360000021922146	Kidney_Cortex	0.519999993383419	Skin_Not_Sun_Exposed_Suprapubic	2.47403842121002	0.0867956775028836	0.0867956775028836	-2.09692740440369	-0.643345415592193	-1.16657307703875	0.645426339243197	4	0	64711	16	16p13.3	1911474	1921427
ENSG00000018280.16	SLC11A1	0.275520249658068	5	2	0.109999993610868	Skin_Not_Sun_Exposed_Suprapubic	0.21193374579852	Pancreas	4.74390530116359	5.87265480990542e-18	0.256094698836405	1.24826576841279	1.59819316864014	1.52820768859467	0.156492290819623	2	0	6556	2	2q35	218381765	218396893
ENSG00000276651.1	AC007950.2	0.275575160718007	2	1	0.273822318861269	Kidney_Cortex	0.277963101975289	Pancreas	1.99740041634053	0.00259958365946744	1.99740041634053	1.08490642516094	1.09430252363457	1.08960447439775	0.00664404494739884	1	0	NA	NA	NA	NA	NA
ENSG00000186866.16	POFUT2	0.27565392023572	4	3	0.0780000024943111	Skin_Not_Sun_Exposed_Suprapubic	0.760000007525314	Kidney_Cortex	2.9900200869707	6.14146701274192e-17	0.103013459318323	-1.76241028308868	0.305480778217316	-1.10212786495686	0.948082838741894	3	0	23275	21	21q22.3	45263927	45287913
ENSG00000258405.9	ZNF578	0.275721304424229	5	1	0.229999996267641	Pancreas	0.34895421059476	Skin_Not_Sun_Exposed_Suprapubic	4.83107562078961	1.79571044762361e-16	4.83107562078961	0.936619708246512	1.20035886764526	1.07114774173628	0.0937166242427033	1	0	147660	19	19q13.41	52453552	52516881
ENSG00000167968.12	DNASE1L2	0.275755497211721	3	3	0.0650000000048555	Skin_Not_Sun_Exposed_Suprapubic	0.969999999547715	Esophagus_Mucosa	1.51081657429042	0.579356873923395	0.579356873923395	-1.84525811672211	0.240426033735275	-0.547480123738448	1.1324736466479	3	0	1775	16	16p13.3	2236443	2238710
ENSG00000128594.7	LRRC4	0.275777607869759	4	2	0.110151649490432	Esophagus_Mucosa	0.730000003969759	Kidney_Cortex	3.02109120467345	2.44225807668947e-33	0.978908795326552	-1.59751188980004	-0.345125526189804	-0.658222117092362	0.626193181805116	2	0	64101	7	7q32.1	128027070	128032106
ENSG00000170667.14	RASA4B	0.275815587506667	4	4	0.0390000074829791	Skin_Not_Sun_Exposed_Suprapubic	0.660000008709573	Pancreas	2.51583893437758	0.223494126667346	0.223494126667346	0.439913153648376	2.06418681144714	1.21896683862304	0.664303211347294	4	0	100271927	7	7q22.1	102479975	102517776
ENSG00000108950.11	FAM20A	0.27594438370365	4	2	0.241506740731878	Skin_Sun_Exposed_Lower_leg	0.8587029251702	Pancreas	3.46151401485701	2.17809292657273e-16	0.493188155017253	0.17802553099512	1.17122900190096	0.833786007997291	0.466086245658641	2	0	54757	17	17q24.2	68530275	68601366
ENSG00000133477.16	FAM83F	0.27599783173814	3	2	0.109999993610868	Skin_Not_Sun_Exposed_Suprapubic	0.13000000626664	Pancreas	2.88104090935932	4.02287751664627e-17	0.118959090640686	1.51410186290741	1.59819316864014	1.57016273339589	0.048550138001297	2	0	113828	22	22q13.1	39994953	40043533
ENSG00000134962.6	KLB	0.276007557944996	2	2	0.239999981104839	Skin_Not_Sun_Exposed_Suprapubic	0.309999981230415	Pancreas	1.06405548184091	0.935944518159085	0.935944518159085	-1.17498683929443	1.01522207260132	-0.0798823833465576	1.5487115738167	2	0	152831	4	4p14	39406929	39451532
ENSG00000104833.11	TUBB4A	0.276182108586984	5	1	0.218146714989202	Skin_Not_Sun_Exposed_Suprapubic	0.32336805961234	Skin_Sun_Exposed_Lower_leg	4.90897214315186	6.02559344190993e-19	4.90897214315186	0.987560254610152	1.23147111100124	1.07867921032473	0.0907136700231563	1	0	10382	19	19p13.3	6494318	6502847
ENSG00000003402.19	CFLAR	0.276297672945703	4	2	0.109999993610868	Pancreas	0.505591721449073	Esophagus_Mucosa	3.1576931619833	1.39674561148019e-17	0.842306838016701	-0.665717444088029	1.59819316864014	1.03221551545809	1.13195530636408	2	0	8837	2	2q33.1	201116163	201176686
ENSG00000091844.7	RGS17	0.276375861899996	4	2	0.159999983390071	Esophagus_Mucosa	0.347437842148594	Skin_Sun_Exposed_Lower_leg	3.85782876040592	7.00918460995533e-18	0.142171239594082	-1.40507161617279	-0.939570640002867	-1.28869637213031	0.232750488084962	2	0	26575	6	6q25.2	153004458	153131283
ENSG00000167380.16	ZNF226	0.276375898711994	5	3	0.0579999963846988	Esophagus_Mucosa	0.280000024671381	Pancreas	3.41146134369256	8.53372675441895e-17	0.163142894286648	1.08031928539276	1.89569795131683	1.37561515242718	0.408012934318954	3	0	7769	19	19q13.31	44165069	44198260
ENSG00000174951.10	FUT1	0.276386912082554	4	2	0.329999997751668	Skin_Sun_Exposed_Lower_leg	0.356133684636132	Pancreas	2.50732080120543	1.73270248602116e-33	1.42301846561387	-0.974113881587982	0.956511736758608	-0.0172396753705671	1.10498908987911	2	0	2523	19	19q13.33	48748010	48755357
ENSG00000181240.13	SLC25A41	0.276435047304583	5	1	0.188474086879676	Skin_Sun_Exposed_Lower_leg	0.483897522670397	Esophagus_Mucosa	4.84357280550801	1.45860943372837e-16	4.84357280550801	0.700047689187669	1.31510657589736	1.06978632512982	0.313050747870492	1	0	284427	19	19p13.3	6426036	6436266
ENSG00000189120.4	SP6	0.276512185640085	3	2	0.219999982065921	Esophagus_Mucosa	0.590000019272663	Pancreas	2.0514644649596	0.0601701164526194	0.888365418587777	0.538836002349854	1.22652816772461	0.87112258505598	0.344428504480835	2	0	80320	17	17q21.32	47844907	47876311
ENSG00000254401.1	RP11-179A10.1	0.276530725694753	3	3	0.120000006072841	Kidney_Cortex	0.929999997387962	Esophagus_Mucosa	2.39171743443168	0.145602445349776	0.145602445349776	-0.0878448411822319	1.55477356910706	0.777721103070393	0.82487865005996	3	0	NA	NA	NA	NA	NA
ENSG00000171161.12	ZNF672	0.276556722042949	3	2	0.10814238319175	Esophagus_Mucosa	0.87000000111524	Pancreas	2.01646668963054	0.00229950435605981	0.981233806013394	0.163658484816551	1.60659890360298	1.12281685235322	0.830666145094874	2	0	79894	1	1q44	248838218	248849516
ENSG00000137767.13	SQRDL	0.276570092503837	4	4	0.0467939390351038	Esophagus_Mucosa	0.70999999700558	Skin_Not_Sun_Exposed_Suprapubic	1.63890679603785	0.458206797776459	0.458206797776459	-0.674489736557007	1.98816052685729	0.881858041102953	1.26858402480016	4	0	NA	NA	NA	NA	NA
ENSG00000196372.12	ASB13	0.276577624958825	4	4	0.129225500408603	Esophagus_Mucosa	0.639999990437317	Pancreas	1.96686469675665	0.113917830019478	0.113917830019478	-1.5171631386221	0.982448639108352	-0.113667136730583	1.11565749712257	4	0	79754	10	10p15.1	5638866	5666594
ENSG00000283095.1	ABC11-4932300O16.1	0.27660314210524	1	1	0.276603142105243	Pancreas	0.276603142105243	Pancreas	1	1	1	1.0879818002641	1.0879818002641	1.0879818002641	NA	1	0	NA	NA	NA	NA	NA
ENSG00000151746.13	BICD1	0.276619665941445	4	2	0.210000002847284	Esophagus_Mucosa	0.508575059952522	Skin_Sun_Exposed_Lower_leg	3.76916575880742	9.40798023873075e-05	0.201272216706593	0.661058091536781	1.25356543064117	0.965199400564756	0.330571563879106	2	0	636	12	12p11.21	32106772	32383636
ENSG00000196428.12	TSC22D2	0.276737079909731	3	2	0.280000024671381	Pancreas	0.750266796242986	Esophagus_Mucosa	2.47299978178312	2.30316494606388e-33	0.52700021821688	-1.08031928539276	0.318287590963851	-0.61411699327389	0.807486056554952	2	0	9819	3	3q25.1	150408297	150466421
ENSG00000163959.9	SLC51A	0.276811943177003	4	2	0.104819805074313	Esophagus_Mucosa	0.294374366723635	Skin_Sun_Exposed_Lower_leg	3.73240976526077	0.0200129088894936	0.203628505063204	-1.62192314517053	-1.04857369757772	-1.37966505962465	0.240124212269444	2	0	200931	3	3q29	196216533	196233426
ENSG00000213062.4	RP1-206D15.6	0.276939202081653	5	3	0.0839999931656785	Esophagus_Mucosa	0.977649550990686	Skin_Sun_Exposed_Lower_leg	3.410683614346	5.36312551037537e-17	0.617205103428099	-1.72793436050415	0.0280157981503253	-0.563394871988356	0.712082222070935	3	0	NA	NA	NA	NA	NA
ENSG00000170276.5	HSPB2	0.276962132145779	5	2	0.0838453463229313	Pancreas	0.680000000640971	Esophagus_Mucosa	3.39737250072358	1.34005289033569e-16	1.53482234154456	-1.72879748570467	1.5636048090413	0.00510228181071963	1.47392863528463	2	0	3316	11	11q23.1	111912733	111914092
ENSG00000065882.15	TBC1D1	0.27710765106905	3	3	0.0779216973141085	Pancreas	1	Skin_Sun_Exposed_Lower_leg	1.62873518573515	0.374386026788327	0.374386026788327	-1.76287427122869	0	-0.81202957101095	0.889597467460729	3	0	23216	4	4p14	37891083	38139172
ENSG00000243678.11	NME2	0.277108488019761	5	2	0.115420142389326	Kidney_Cortex	0.387924816433745	Skin_Not_Sun_Exposed_Suprapubic	4.31026624912018	2.04099442126499e-18	0.667032194918405	0.863386832906072	1.5742912038421	1.14909757383325	0.262503038781547	2	0	4831	17	17q21.33	51165535	51171743
ENSG00000189182.9	KRT77	0.277143688959072	1	1	0.277143688959075	Skin_Not_Sun_Exposed_Suprapubic	0.277143688959075	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	-1.08675819194039	-1.08675819194039	-1.08675819194039	NA	1	0	374454	12	12q13.13	52689611	52703523
ENSG00000132329.10	RAMP1	0.27714798652627	5	4	0.180000015550816	Kidney_Cortex	0.749999997076816	Skin_Not_Sun_Exposed_Suprapubic	2.68067108475263	9.3822473257235e-17	0.376307331407047	-1.27671776907574	1.34075498580933	-0.13322489598777	0.998800619800384	4	0	10267	2	2q37.3	237858554	237912113
ENSG00000092148.12	HECTD1	0.277201403004536	5	2	0.109376394121685	Kidney_Cortex	0.749999997076816	Esophagus_Mucosa	4.03645647077792	4.66282601957194e-17	0.963543529222075	-1.601002370455	0.318639367818832	-0.0652889798359331	0.858489883845228	2	0	25831	14	14q12	31100116	31207792
ENSG00000250790.4	RP11-46H11.3	0.277243833031885	5	3	0.072999998099997	Esophagus_Mucosa	0.790000008299662	Kidney_Cortex	3.94280656574062	1.03536856733764e-16	0.181055551386867	0.266310602426529	1.7928307056427	1.39895161890244	0.642938014168273	3	0	NA	NA	NA	NA	NA
ENSG00000174600.13	CMKLR1	0.277371418406541	4	2	0.11871672652128	Pancreas	0.890000003329256	Esophagus_Mucosa	3.13418662553671	1.07514252845302e-16	0.86581337446329	-1.5601826413538	-0.138304203748703	-0.493773813149978	0.71093921880255	2	0	1240	12	12q23.3	108288043	108339346
ENSG00000167377.17	ZNF23	0.277383630385625	5	3	0.200657204814075	Esophagus_Mucosa	0.855720571563729	Pancreas	4.06825540815823	0.0104924195900353	0.26543891159784	-1.27968141115866	0.544287671772176	-0.244845845176762	0.729335551099488	3	0	7571	16	16q22.2	71447596	71462246
ENSG00000166348.18	USP54	0.277397529282874	5	2	0.410000013453806	Kidney_Cortex	0.931249493375	Esophagus_Mucosa	4.67340713283125	8.12954880163658e-17	0.216008975989667	-0.82389360666275	0.82389360666275	0.223631149021387	0.677689108601552	2	0	159195	10	10q22.2	73497537	73626905
ENSG00000229921.6	KIF25-AS1	0.277443010584876	1	1	0.27744301058488	Kidney_Cortex	0.27744301058488	Kidney_Cortex	1	1	1	1.08608133227275	1.08608133227275	1.08608133227275	NA	1	0	100505879	6	6q27	167994186	167997076
ENSG00000138439.11	FAM117B	0.277546571821725	5	5	0.0250000065731145	Skin_Not_Sun_Exposed_Suprapubic	0.849999997064387	Kidney_Cortex	2.21414417056021	0.0951773353337029	0.0951773353337029	-2.2414026260376	0.189118430018425	-0.733582545210767	0.914398035362465	5	0	150864	2	2q33.2	202634968	202769756
ENSG00000171132.13	PRKCE	0.277577467005916	3	2	0.329999997751668	Pancreas	0.893312416234106	Skin_Sun_Exposed_Lower_leg	2.65964081849474	6.43929911085263e-18	0.340359181505258	-0.134114016469799	0.974113881587982	0.604704582235389	0.639835675267113	2	0	5581	2	2p21	45651314	46187989
ENSG00000272129.1	RP11-250B2.6	0.277583615112172	5	4	0.0286095031846549	Kidney_Cortex	0.100000007226205	Skin_Sun_Exposed_Lower_leg	3.71550698761011	1.43399309425956e-17	0.170036656326341	1.64485359191895	2.18882580790715	1.89584239889549	0.209933658503067	4	0	NA	NA	NA	NA	NA
ENSG00000284308.1	C2orf81	0.27767288763781	4	2	0.109999993610868	Esophagus_Mucosa	0.840000000398616	Kidney_Cortex	3.00713894314489	5.75269710517283e-49	0.992861056855109	-1.59819316864014	-0.201893478631973	-1.2491182461381	0.698149845004082	2	0	388963	2	2p13.1	74414176	74421618
ENSG00000214530.8	STARD10	0.277707605389861	5	2	0.138963022702532	Skin_Not_Sun_Exposed_Suprapubic	0.599999986413845	Pancreas	4.0698799738627	8.87693319209044e-17	0.828866366657574	-0.524400532245636	1.47966368084892	0.852890136014907	0.787009102906934	2	0	10809	11	11q13.4	72754728	72794046
ENSG00000168487.17	BMP1	0.277754741333289	5	5	0.0241312163225529	Skin_Not_Sun_Exposed_Suprapubic	0.99000000030512	Kidney_Cortex	2.37376787963261	0.099653171737755	0.099653171737755	0.0125334691256284	2.2550336561159	1.37683456241661	0.935640084103111	5	0	649	8	8p21.3	22165371	22212325
ENSG00000138594.13	TMOD3	0.277857781118835	5	3	0.118688659387534	Skin_Sun_Exposed_Lower_leg	0.159999983390071	Kidney_Cortex	3.31823249088626	1.02281714452623e-16	0.432657534015748	-1.51410186290741	1.56030145642391	0.900625840048343	1.35122022552361	3	0	29766	15	15q21.2	51829652	51915724
ENSG00000170482.16	SLC23A1	0.278131907909852	4	1	0.239999981104839	Esophagus_Mucosa	0.350000012526044	Pancreas	3.93138532676884	3.19089224081066e-16	3.93138532676884	-1.17498683929443	1.17498683929443	0.48720228083576	1.11262795672402	1	0	9963	5	5q31.2	139367195	139384552
ENSG00000108963.17	DPH1	0.278153148739791	5	3	0.0895661860266646	Skin_Not_Sun_Exposed_Suprapubic	0.314137677208114	Esophagus_Mucosa	4.56806596921367	0.00260962075334825	0.15335035677791	1.00657786234491	1.69769053014944	1.48381618223264	0.285836204864577	3	0	1801	17	17p13.3	2030111	2043897
ENSG00000154479.12	CCDC173	0.278156206531611	5	3	0.300000023490669	Esophagus_Mucosa	0.890000003329256	Kidney_Cortex	3.72933974936361	2.01902699483215e-16	0.264332123709544	-1.03643333911896	0.606242136845977	-0.319661549418187	0.621613391620758	3	0	NA	NA	NA	NA	NA
ENSG00000213638.5	ADAT3	0.278205608868737	4	2	0.073582174802794	Skin_Not_Sun_Exposed_Suprapubic	0.329999997751668	Pancreas	3.34756194407183	0.025076434837377	0.541072968214691	-1.78920271372404	-0.974113881587982	-1.32536930872328	0.352651102027057	2	0	113179	19	19p13.3	1905398	1913446
ENSG00000088205.12	DDX18	0.278272319822726	5	3	0.256673089101971	Skin_Sun_Exposed_Lower_leg	0.779068510956063	Kidney_Cortex	4.04005037228799	0.00819276099993256	0.267018790682465	-1.13428960257361	0.599241439535553	-0.07571410619051	0.756438733036153	3	0	8886	2	2q14.1	117814690	117832376
ENSG00000142677.3	IL22RA1	0.278280159633939	4	3	0.0800000037555919	Kidney_Cortex	0.67724323970655	Esophagus_Mucosa	2.99949464454242	0.0892589746098771	0.120161187374609	-1.75068604946136	-0.416227908324309	-1.17444603281577	0.556525961484834	3	0	58985	1	1p36.11	24119770	24143178
ENSG00000196152.10	ZNF79	0.278296074450396	5	2	0.169999994427472	Kidney_Cortex	0.590000019272663	Esophagus_Mucosa	4.61835373237244	2.22802029872527e-16	0.369805537553633	0.538836002349853	1.3722038269043	0.951085014404248	0.377540473028963	2	0	7633	9	9q33.3	127424381	127446288
ENSG00000140320.11	BAHD1	0.278296454648224	5	3	0.150000007200987	Skin_Sun_Exposed_Lower_leg	0.592347741830415	Esophagus_Mucosa	3.05193775293113	0.0532414563113718	0.868755502762218	-1.34075498580933	1.43953144550324	0.405306536591994	1.26777837088948	3	0	22893	15	15q15.1	40439756	40468236
ENSG00000158435.7	CNOT11	0.278423400762598	5	3	0.13000000626664	Esophagus_Mucosa	0.730000003969759	Skin_Not_Sun_Exposed_Suprapubic	2.65660944137394	2.09175159269674e-17	0.735581309034625	-1.51410186290741	0.49585035443306	-0.440870583057404	0.716000785940765	3	0	55571	2	2q11.2	101252885	101270315
ENSG00000267454.5	ZNF582-AS1	0.278579665552866	5	2	0.152221614416033	Kidney_Cortex	0.642450121214399	Esophagus_Mucosa	4.56256263684566	1.72982422727927e-06	0.279097842649266	0.464275853991158	1.4317282285398	1.13611718598183	0.401527186205558	2	0	NA	NA	NA	NA	NA
ENSG00000131165.14	CHMP1A	0.278613684104131	5	3	0.0701031860563494	Pancreas	0.939999999276279	Kidney_Cortex	3.14987914021929	0.0146228048301269	0.73314546001817	0.0752698630094528	1.81124337897034	0.962810131225175	0.781150204503822	3	0	5119	16	16q24.3	89644434	89657707
ENSG00000137819.13	PAQR5	0.278632142826772	5	4	0.0476575977347102	Pancreas	0.874801463728232	Esophagus_Mucosa	3.26191820495542	0.0506894076796963	0.20786930977599	-1.75080620116781	1.98040892645993	0.0105280204428388	1.58378530311134	4	0	54852	15	15q23	69284133	69407779
ENSG00000196456.11	ZNF775	0.278829940279504	3	2	0.120000006072841	Skin_Not_Sun_Exposed_Suprapubic	0.196194519522059	Pancreas	2.68831109425253	0.0812333507309192	0.230455555016555	1.29246973757443	1.55477356910706	1.46733895859618	0.151441187744832	2	0	285971	7	7q36.1	150379329	150398629
ENSG00000268658.5	LINC00664	0.27884768737219	4	4	0.0671452887866682	Pancreas	0.936398365828224	Skin_Sun_Exposed_Lower_leg	1.85972515398911	0.265087959187005	0.265087959187005	-0.614673502702968	1.83070029669049	0.245971039278859	1.09406799304724	4	0	400680	19	19p12	21483714	21503237
ENSG00000164818.15	DNAAF5	0.278886490714483	4	2	0.0977899802580223	Skin_Sun_Exposed_Lower_leg	0.541145138360578	Esophagus_Mucosa	3.12905886478602	0.0499069667141142	0.725069354354969	0.611082237554959	1.65566351293446	1.29347609154879	0.466514737606538	2	0	54919	7	7p22.3	726691	786477
ENSG00000100124.14	ANKRD54	0.278920273256992	4	2	0.293655832049098	Pancreas	0.840000000398616	Esophagus_Mucosa	3.75225897711306	7.76473540550399e-20	0.247741022886944	0.201893478631973	1.0501354718822	0.413953976944529	0.424120996625111	2	0	129138	22	22q13.1	37830852	37849340
ENSG00000185658.13	BRWD1	0.278972972844987	5	5	0.115738152630203	Skin_Sun_Exposed_Lower_leg	0.519999993383419	Kidney_Cortex	3.18912089743786	0.116368989215817	0.116368989215817	-1.57291650581593	1.25472549381776	-0.345321251470103	1.23507675771573	5	0	54014	21	21q22.2	39184175	39321594
ENSG00000126883.16	NUP214	0.278999592904179	3	3	0.123453805215198	Esophagus_Mucosa	0.700000008572275	Skin_Not_Sun_Exposed_Suprapubic	1.68816771145064	0.326176858870219	0.326176858870219	-1.54043725895721	1.12971431837973	-0.00846749524719629	1.37794378467037	3	0	8021	9	9q34.13	131125585	131234662
ENSG00000170759.10	KIF5B	0.279121841163059	4	3	0.0530000021928339	Kidney_Cortex	0.695024380394747	Skin_Not_Sun_Exposed_Suprapubic	2.88248714396919	4.58916762469364e-17	0.156838338978348	0.392045790700686	1.93492090702057	1.47128681716838	0.723264099063857	3	0	3799	10	10p11.22	32009014	32056424
ENSG00000105289.14	TJP3	0.279210826647449	5	2	0.112912452488789	Skin_Sun_Exposed_Lower_leg	0.680000000640971	Kidney_Cortex	2.55422655558596	4.63727041994417e-17	2.43789891575491	0.412463128566742	1.58523719538585	1.01681961318067	0.526124313203533	2	0	27134	19	19p13.3	3708383	3750812
